11:20:21,63,1009.36,34,30.47,61.67,9,93,Haze
11:15:22,63,1002.89,33,30.47,32.74,6.75,93,Haze
11:11:56,63,999.19,31,30.47,4.51,6.75,93,Haze
11:05:22,62,987.02,36,30.47,38.9,10.12,93,Haze
11:00:23,63,981.66,40,30.47,28.85,7.87,93,Haze
10:55:21,63,973.79,35,30.47,114.97,5.62,93,Smoke
10:50:22,63,964.46,37,30.47,60.94,6.75,93,Smoke
10:45:20,62,957.02,40,30.47,37.85,7.87,93,Shallow Fog
10:40:22,62,946.32,44,30.47,38.03,11.25,93,Shallow Fog
10:35:22,62,933.08,45,30.47,37.37,11.25,93,Shallow Fog
10:30:21,62,926.79,43,30.47,10.44,5.62,93,Shallow Fog
10:25:19,62,915.84,42,30.47,5.51,11.25,93,Shallow Fog
10:20:19,62,901.65,42,30.47,24.74,9,93,Shallow Fog
10:15:23,61,899.53,46,30.47,37.67,7.87,93,Shallow Fog
10:10:20,62,878.76,49,30.47,61.93,7.87,93,Shallow Fog
10:05:23,61,867.98,44,30.47,359.93,6.75,93,Shallow Fog
10:00:25,62,855.89,41,30.47,26.99,7.87,93,Shallow Fog
09:55:21,61,841.52,42,30.47,21.37,9,93,Smoke
09:50:22,62,830.19,38,30.47,52.73,10.12,93,Smoke
09:45:19,62,815.1,39,30.47,61.67,6.75,93,Haze
09:40:20,62,799.29,41,30.47,42.59,5.62,93,Haze
09:35:25,61,785.6,41,30.47,37.83,7.87,93,Haze
09:30:21,61,768.39,45,30.47,7.14,7.87,93,Haze
09:25:19,61,754.06,44,30.47,186.9,4.5,93,Haze
09:20:22,61,738.75,43,30.47,7.25,7.87,93,Haze
09:15:23,61,722.23,44,30.46,33.19,11.25,93,Haze
09:10:23,61,706.41,44,30.46,56.91,6.75,93,Haze
09:05:21,61,686.3,45,30.46,70.29,3.37,93,Haze
09:00:26,60,669.11,49,30.46,16.18,9,93,Haze
08:55:21,61,652.51,47,30.46,52.76,2.25,93,Partly Cloudy
08:50:23,61,634.99,41,30.46,14.96,6.75,93,Partly Cloudy
08:45:27,61,617.87,31,30.46,19.08,7.87,93,Shallow Fog
08:40:21,61,597.41,34,30.46,0.1,2.25,93,Shallow Fog
08:35:22,61,578.24,31,30.46,24.56,4.5,93,Shallow Fog
08:30:21,60,559.23,35,30.46,41.61,1.12,93,Shallow Fog
08:25:21,60,538.41,37,30.46,31.05,3.37,93,Shallow Fog
08:20:23,60,519.16,41,30.46,25.35,4.5,93,Shallow Fog
08:15:21,60,499.21,40,30.45,3.77,3.37,93,Shallow Fog
08:10:19,60,478.48,40,30.45,17.86,3.37,93,Shallow Fog
08:05:18,59,458.27,40,30.45,74.63,1.12,93,Shallow Fog
08:00:24,59,438.05,45,30.45,64.84,2.25,93,Smoke
07:55:19,60,416.28,30,30.44,53.32,5.62,93,Smoke
07:50:19,59,395.14,31,30.44,75.7,3.37,93,Smoke
07:45:20,58,373.7,34,30.44,58.43,2.25,93,Smoke
07:40:19,57,352.56,34,30.43,113.5,1.12,93,Smoke
07:30:21,54,305.78,38,30.43,146.52,1.12,93,Smoke
07:25:21,52,278.29,42,30.43,142.16,2.25,93,Haze
07:20:28,51,251.51,44,30.43,151.94,2.25,93,Haze
07:15:24,50,222.48,46,30.43,143.23,4.5,93,Smoke
07:10:22,49,164.44,47,30.43,172.83,3.37,93,Smoke
07:05:23,48,21.36,48,30.43,176.93,4.5,93,Smoke
07:00:25,48,20,50,30.42,182.88,5.62,93,Smoke
06:55:23,48,19.24,51,30.42,173.07,7.87,93,Smoke
06:50:19,47,18.33,53,30.42,191.44,7.87,93,Smoke
06:45:20,47,17.31,54,30.42,193.99,9,93,Fog
06:40:22,47,16.09,55,30.42,190.38,10.12,93,Fog
06:35:19,47,14.73,56,30.42,179.45,10.12,93,Fog
06:30:20,47,12.53,57,30.42,188.58,6.75,93,Fog
06:25:21,47,9.86,57,30.42,188.37,7.87,93,Fog
06:20:20,47,7.7,58,30.41,192.09,7.87,93,Fog
06:15:22,47,6.17,61,30.41,157.11,7.87,93,Fog
06:10:23,47,4.32,62,30.41,177.65,6.75,93,Fog
06:05:20,47,2.34,62,30.41,187.76,7.87,93,Shallow Fog
06:00:24,47,1.47,61,30.41,185.73,7.87,93,Shallow Fog
05:55:25,47,1.21,60,30.41,184.95,9,93,Shallow Fog
05:50:21,47,1.23,59,30.41,182.07,9,93,Partly Cloudy
05:45:21,46,1.24,58,30.41,184.89,10.12,93,Partly Cloudy
05:40:21,46,1.23,59,30.4,190.62,7.87,93,Shallow Fog
05:35:26,46,1.21,58,30.4,188.4,7.87,93,Smoke
05:30:27,46,1.21,58,30.4,193.81,5.62,93,Smoke
05:25:22,45,1.22,56,30.4,191.32,6.75,93,Smoke
05:20:24,45,1.22,56,30.4,184.3,5.62,93,Smoke
05:15:21,45,1.2,55,30.4,174.74,4.5,93,Scattered Clouds
05:10:22,45,1.2,55,30.4,184.56,6.75,93,Smoke
05:05:20,46,1.16,55,30.4,165.66,6.75,93,Mostly Cloudy
05:00:22,46,1.15,53,30.4,177.23,4.5,93,Smoke
04:55:25,46,1.18,51,30.4,173.92,4.5,93,Smoke
04:50:25,46,1.18,50,30.4,174.53,5.62,93,Smoke
04:45:20,46,1.18,50,30.4,163.85,3.37,93,Scattered Clouds
04:40:21,46,1.19,49,30.4,166.26,4.5,93,Scattered Clouds
04:35:19,46,1.18,49,30.39,176.34,3.37,93,Mostly Cloudy
04:30:25,46,1.2,48,30.39,170.62,5.62,93,Overcast
04:25:25,46,1.17,47,30.39,176.8,3.37,93,Shallow Fog
04:20:21,46,1.17,47,30.39,170.45,4.5,93,Shallow Fog
04:15:29,46,1.18,45,30.39,180.3,3.37,93,Overcast
04:10:22,46,1.21,45,30.39,187.66,6.75,93,Fog
04:05:18,46,1.17,45,30.39,173.01,5.62,93,Overcast
04:00:20,46,1.18,45,30.39,178.75,5.62,93,Overcast
03:55:20,46,1.19,47,30.39,171.85,6.75,93,Overcast
03:50:26,46,1.18,47,30.39,189.46,6.75,93,Drizzle
03:45:22,46,1.2,48,30.39,169.78,5.62,93,Light Drizzle
03:40:26,46,1.22,50,30.39,183.99,6.75,93,Haze
03:35:22,46,1.21,52,30.39,173.17,5.62,93,Light Rain
03:30:19,46,1.22,55,30.38,186.34,7.87,93,Mostly Cloudy
03:25:23,46,1.21,56,30.38,159.97,6.75,93,Light Drizzle
03:20:23,47,1.18,57,30.38,170.61,4.5,93,Overcast
03:15:22,47,1.24,58,30.39,171.98,3.37,93,Overcast
03:10:24,47,1.22,58,30.38,177.67,6.75,93,Rain
03:05:19,47,1.24,58,30.39,165.64,5.62,93,Light Drizzle
03:00:19,47,1.26,58,30.38,181.39,4.5,93,Smoke
02:55:25,47,1.18,58,30.38,156.71,3.37,93,Rain
02:50:25,47,1.24,58,30.39,156.31,7.87,93,Smoke
02:45:23,47,1.19,59,30.39,168.46,4.5,93,Smoke
02:40:23,47,1.2,59,30.39,172.8,5.62,93,Unknown
02:35:22,47,1.24,60,30.39,158.68,5.62,93,Light Rain
02:30:25,47,1.23,60,30.39,167.47,6.75,93,Rain
02:25:21,47,1.25,60,30.39,165.89,5.62,93,Rain
02:20:21,47,1.23,62,30.39,163.06,5.62,93,Light Drizzle
02:15:23,47,1.2,64,30.39,154.2,2.25,93,Haze
02:10:20,47,1.24,64,30.39,190.87,6.75,93,Shallow Fog
02:05:24,47,1.24,66,30.39,168.77,4.5,93,Smoke
02:00:30,47,1.23,65,30.4,183.32,5.62,93,Mostly Cloudy
01:55:24,47,1.2,68,30.4,170.4,4.5,93,Light Drizzle
01:50:23,48,1.21,70,30.4,186.06,5.62,93,Smoke
01:45:24,48,1.22,69,30.4,152.34,5.62,93,Smoke
01:40:18,48,1.25,71,30.4,171.74,5.62,93,Smoke
01:35:21,48,1.18,73,30.4,164.9,6.75,93,Smoke
01:30:21,48,1.22,76,30.4,193.66,5.62,93,Smoke
01:25:20,48,1.21,76,30.4,183.44,5.62,93,Smoke
01:20:23,48,1.25,77,30.4,169.53,5.62,93,Smoke
01:15:20,48,1.23,77,30.41,170.89,5.62,93,Smoke
01:10:26,48,1.23,77,30.41,180.16,5.62,93,Smoke
01:05:19,48,1.22,78,30.41,159.54,5.62,93,Smoke
01:00:24,48,1.23,78,30.41,160.62,5.62,93,Smoke
00:55:25,48,1.23,78,30.41,179.43,5.62,93,Smoke
00:50:29,48,1.19,78,30.41,177.17,5.62,93,Haze
00:45:24,48,1.22,78,30.41,176.09,3.37,93,Haze
00:40:19,48,1.22,78,30.41,170.4,6.75,93,Haze
00:35:21,49,1.22,78,30.41,181.25,4.5,93,Haze
00:30:22,49,1.22,77,30.41,183.79,7.87,93,Haze
00:25:24,49,1.22,78,30.41,166.36,4.5,93,Haze
00:20:25,49,1.23,77,30.42,168.56,5.62,93,Haze
00:10:23,50,1.21,75,30.42,162.03,5.62,93,Haze
00:05:20,50,1.22,75,30.42,121.92,2.25,93,Haze
00:00:31,49,1.21,75,30.42,148.94,6.75,93,Haze
23:55:21,50,1.24,75,30.42,167.24,5.62,93,Haze
23:50:24,50,1.23,74,30.42,169.78,5.62,93,Haze
23:45:31,50,1.22,74,30.42,183.28,4.5,93,Haze
23:40:21,50,1.21,74,30.42,159.15,6.75,93,Haze
23:35:21,50,1.24,73,30.42,176.24,4.5,93,Haze
23:30:24,50,1.23,74,30.42,158.44,6.75,93,Haze
23:25:21,50,1.23,75,30.42,161.04,7.87,93,Haze
23:20:23,50,1.24,75,30.43,145.97,6.75,93,Clear
23:15:20,50,1.19,77,30.43,168.62,7.87,93,Haze
23:10:23,50,1.22,79,30.43,160.36,5.62,93,Haze
23:05:21,50,1.22,79,30.43,149.44,4.5,93,Haze
23:00:25,50,1.23,81,30.43,147.81,9,93,Haze
22:55:20,51,1.2,82,30.43,161.97,5.62,93,Smoke
22:50:24,51,1.22,84,30.43,169.04,6.75,93,Smoke
22:45:22,51,1.2,86,30.43,167.45,5.62,93,Smoke
22:40:19,50,1.23,88,30.43,163.91,6.75,93,Smoke
22:35:23,50,1.22,89,30.43,142.26,10.12,93,Unknown
22:30:25,50,1.23,89,30.43,161.97,12.37,93,Shallow Fog
22:25:27,51,1.23,87,30.43,159.7,9,93,Shallow Fog
22:20:21,51,1.22,85,30.44,78.09,5.62,93,Shallow Fog
22:15:20,51,1.23,77,30.43,88.77,4.5,93,Smoke
22:10:25,51,1.21,75,30.43,130.36,4.5,93,Smoke
22:05:21,51,1.21,75,30.43,162.76,4.5,93,Smoke
22:00:20,51,1.2,73,30.43,146.94,7.87,93,Smoke
21:55:20,51,1.2,71,30.43,116.25,3.37,93,Smoke
21:50:28,51,1.21,71,30.43,144.4,3.37,93,Smoke
21:45:22,51,1.22,68,30.43,148.71,7.87,93,Smoke
21:40:21,51,1.21,66,30.43,153.22,5.62,93,Smoke
21:35:24,51,1.24,67,30.43,179.54,5.62,93,Smoke
21:30:30,51,1.2,69,30.43,180.65,2.25,93,Smoke
21:25:21,51,1.22,72,30.43,157.82,3.37,93,Smoke
21:20:23,51,1.21,67,30.44,135.43,5.62,93,Smoke
21:15:28,51,1.25,67,30.43,100.03,2.25,93,Smoke
21:10:20,51,1.25,68,30.43,112.05,6.75,93,Smoke
21:05:20,51,1.23,70,30.43,151.33,9,93,Smoke
21:00:26,51,1.23,75,30.43,138.72,6.75,93,Smoke
20:55:18,51,1.23,73,30.43,159.9,7.87,93,Smoke
20:50:21,52,1.18,68,30.43,105.34,4.5,93,Smoke
20:45:20,52,1.24,67,30.43,127.43,5.62,93,Smoke
20:40:19,52,1.23,67,30.43,120.88,7.87,93,Smoke
20:35:18,52,1.2,65,30.43,88.97,2.25,93,Smoke
20:30:22,52,1.23,65,30.42,111.28,4.5,93,Smoke
20:25:24,52,1.23,66,30.42,140.23,5.62,93,Smoke
20:20:29,52,1.23,65,30.42,160.04,6.75,93,Smoke
20:15:24,52,1.23,66,30.42,139.86,10.12,93,Smoke
20:10:19,52,1.21,67,30.41,122.69,6.75,93,Smoke
20:05:22,52,1.24,66,30.41,152.68,1.12,93,Smoke
20:00:22,53,1.22,69,30.41,162.52,5.62,93,Smoke
19:55:21,53,1.22,68,30.41,103.2,6.75,93,Smoke
19:50:18,53,1.23,69,30.41,128.17,5.62,93,Smoke
19:45:24,53,1.21,70,30.41,96.22,6.75,93,Smoke
19:40:24,53,1.27,73,30.41,109.76,6.75,93,Haze
19:35:27,53,1.24,70,30.41,97.28,6.75,93,Haze
19:30:22,53,1.2,71,30.4,189.66,1.12,93,Haze
19:25:22,53,1.24,71,30.4,119.71,4.5,93,Haze
19:20:22,53,1.2,72,30.4,116.54,4.5,93,Smoke
19:15:19,52,1.25,77,30.4,144.9,4.5,93,Smoke
19:10:32,52,1.25,82,30.39,137.32,6.75,93,Smoke
19:05:22,52,1.2,88,30.39,73,3.37,93,Smoke
19:00:26,52,1.24,93,30.39,118.46,4.5,93,Smoke
18:55:19,53,1.2,93,30.39,89.91,1.12,93,Smoke
18:50:19,53,1.25,91,30.39,76.58,5.62,93,Smoke
18:45:21,52,1.23,93,30.39,68.07,2.25,93,Smoke
18:40:24,52,1.24,94,30.39,105.92,2.25,93,Smoke
18:35:18,52,1.23,94,30.39,128.5,4.5,93,Smoke
18:30:28,53,1.27,94,30.39,75.55,2.25,93,Smoke
18:25:23,53,1.43,93,30.39,89.11,3.37,93,Smoke
18:20:18,53,2.59,92,30.39,61.7,4.5,93,Smoke
18:15:20,54,4.5,91,30.39,15.53,4.5,93,Smoke
18:10:21,55,6.36,89,30.39,42.14,3.37,93,Smoke
18:05:18,55,9.83,86,30.38,25.85,3.37,93,Smoke
18:00:19,56,13.81,81,30.38,70.97,1.12,93,Smoke
17:55:23,56,24.13,82,30.38,71.25,1.12,93,Smoke
17:50:23,56,32.14,83,30.38,58.36,2.25,93,Smoke
17:45:24,56,44.93,82,30.38,6.05,4.5,93,Smoke
17:40:44,57,61,82,30.38,0.11,0,93,Smoke
17:35:23,57,82.38,82,30.38,6.02,1.12,93,Smoke
17:30:25,58,104.74,81,30.38,75.85,4.5,93,Smoke
17:25:32,58,128.94,75,30.38,60.74,4.5,93,Haze
17:20:21,58,154.49,75,30.38,90.92,3.37,93,Smoke
17:15:21,57,181.97,75,30.38,84.96,7.87,93,Smoke
17:10:20,58,210.59,74,30.38,90.66,5.62,93,Smoke
17:05:20,58,238.19,79,30.38,83.12,4.5,93,Smoke
17:00:24,58,273.59,80,30.38,31.83,4.5,93,Smoke
16:55:24,58,297.07,80,30.38,73.56,4.5,93,Smoke
16:50:21,58,314.43,76,30.38,52.53,5.62,93,Shallow Fog
16:45:21,58,341.61,77,30.38,354.71,4.5,93,Shallow Fog
16:40:21,59,406.32,78,30.38,25.13,9,93,Shallow Fog
16:35:23,59,378.69,73,30.38,12.59,10.12,93,Shallow Fog
16:30:21,59,398.82,75,30.37,44.49,6.75,93,Shallow Fog
16:25:25,59,417.96,76,30.37,27.26,5.62,93,Smoke
16:20:22,59,444.47,75,30.37,35.79,4.5,93,Smoke
16:15:21,59,462.34,71,30.37,43.49,7.87,93,Smoke
16:10:20,59,479.26,72,30.37,54.85,5.62,93,Smoke
16:05:19,60,502.5,68,30.37,38.26,5.62,93,Smoke
16:00:18,60,521.83,71,30.37,39.37,10.12,93,Smoke
15:55:23,61,539.84,60,30.38,38.24,4.5,93,Smoke
15:50:20,61,563.11,63,30.38,29.55,7.87,93,Smoke
15:45:19,61,580.41,65,30.37,99.56,2.25,93,Smoke
15:40:20,61,601.63,60,30.37,7.47,7.87,93,Smoke
15:35:22,61,618.37,62,30.37,40.57,6.75,93,Smoke
15:30:19,61,639.19,63,30.37,19.62,5.62,93,Smoke
15:25:25,61,657.19,62,30.37,57.08,6.75,93,Smoke
15:20:22,61,675.59,60,30.37,54.92,5.62,93,Smoke
15:15:23,61,691.73,68,30.37,27.95,3.37,93,Smoke
15:05:19,61,725.71,60,30.37,73.08,5.62,93,Smoke
15:00:27,62,738.91,63,30.37,37.92,5.62,93,Smoke
14:55:32,62,755.95,64,30.37,18.1,4.5,93,Smoke
14:50:19,62,768.89,60,30.38,59.21,4.5,93,Smoke
14:45:19,62,780.58,62,30.37,81.98,6.75,93,Smoke
14:40:24,62,798.77,56,30.37,12.69,4.5,93,Smoke
14:35:23,62,812.82,57,30.38,340.34,7.87,93,Smoke
14:30:21,62,825.33,59,30.38,21.61,7.87,93,Smoke
14:25:18,62,842.62,60,30.38,2.33,5.62,93,Smoke
14:20:19,63,851.79,60,30.38,28.66,11.25,93,Smoke
14:15:18,63,869.31,59,30.38,51.58,7.87,93,Smoke
14:10:27,62,882.14,58,30.38,137.12,5.62,93,Smoke
14:05:22,63,893.68,60,30.38,23.91,12.37,93,Haze
14:00:20,63,904.81,59,30.38,49.07,11.25,93,Haze
13:55:21,63,914.27,57,30.39,8.87,5.62,93,Haze
13:50:26,63,925.33,61,30.38,68.21,7.87,93,Haze
13:45:20,62,934.09,59,30.39,269.81,4.5,93,Haze
13:40:21,63,943.28,57,30.39,36.16,6.75,93,Haze
13:35:20,63,951.22,59,30.39,51.28,9,93,Haze
13:30:22,63,962.51,56,30.39,96.24,9,93,Haze
13:25:19,64,969.73,58,30.39,35.49,13.5,93,Haze
13:20:23,64,979.64,54,30.39,15.16,6.75,93,Smoke
13:15:21,63,987.88,55,30.39,23.95,5.62,93,Haze
13:10:22,64,995.36,55,30.39,1.28,3.37,93,Haze
13:05:22,63,1000.69,55,30.39,39.99,5.62,93,Haze
13:00:29,63,1007.72,53,30.39,32.01,6.75,93,Smoke
12:55:19,63,1009.68,56,30.4,55.92,13.5,93,Smoke
12:50:23,63,1012.96,55,30.4,17.42,6.75,93,Smoke
12:45:23,64,1014.42,55,30.39,84.77,6.75,93,Smoke
12:40:19,64,1018.59,53,30.4,30.74,11.25,93,Smoke
12:35:19,64,1021.35,53,30.4,33.64,10.12,93,Smoke
12:30:23,64,1025.7,52,30.4,26.38,13.5,93,Smoke
